NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
170003333645;2017;3;M;1;3;1;1;1;1;;0;;;;;;;;2613701;São Lourenço da Mata;26;PE;1;1;1;1;392;396;400;404;547.6;429;522;501.5;DCBBEEADDACCDBAADBCADDEEDCBBBACECAAECEEEBEDBA;CEAAAEEDBDDEBDCADADEABCADBEACBBAECCAACDEBEBCA;99999BCCDABAEBABDDAEDAEAAEBEAEEBDADAAABACAEEEADBEC;CEADCEAABDAACDBADCBCEDABDACECEEDACCBECADBDBEA;1;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;160;120;160;160;160;760;D;E;B;B;6;D;A;C;D;B;A;B;A;A;A;B;A;B;B;A;A;E;B;B;B;A;A
170003333642;2017;12;M;1;3;1;1;11;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;D;C;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;A;A
170001664921;2017;4;F;1;3;1;1;2;1;;0;;;;;;;;2105104;Icatu;21;MA;1;1;1;1;393;395;399;406;449.7;468.1;512.5;432.3;CDABDDAEEBAECABBCEBDCCEEEBADACAACDEACEDEDCDEE;ECCBEADACAAEDEDDAEBEEEACAAECEDCDDCBDDAEBDEEAB;99999ADEEDBAAEBAADEEBDBECEAEECEBEEAEEDBEBECCDDDDEE;CADCBADCACBABCCBCEABABECDACBBACCCEBCDBEBDDBCB;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;100;100;80;80;80;440;E;E;A;A;7;B;A;C;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001664923;2017;9;M;1;1;1;1;7;1;;0;;;;;;;;5205109;Catalão;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;A;B;4;G;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;E;A;B;B;A;A
170001664922;2017;6;F;1;1;1;1;4;1;;0;;;;;;;;3500105;Adamantina;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;G;C;E;1;H;A;B;B;A;A;B;A;B;A;B;A;A;A;A;A;B;A;B;B;A;D
170003333646;2017;3;F;1;3;1;2;0;2;1;0;3203908;Nova Venécia;32;ES;1;1;1;3203908;Nova Venécia;32;ES;1;1;1;1;392;397;402;404;506;639.7;541.3;536.8;DADBAAADDBADBCACAABEDBECDBECAEBEABBACBCECADBA;EBAEEADDECADEEAADBBABEADBDCDDAEDEDBBDBDDABAEC;DDBDC99999CEDAAEDDCDADBBBCBEBAACAAEDBADBEDEEDACCDD;AADBCECAADBBECDBDBBCCEACDCAAAEEBECEDDEEADBBDE;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;140;120;120;160;120;660;D;G;D;D;4;H;A;C;D;B;B;B;B;B;A;B;A;A;D;B;B;E;A;C;B;B;A
170003333647;2017;6;F;1;3;1;1;2;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;C;B;B;2;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A;A;A
170003333648;2017;16;M;1;1;1;1;11;1;;0;;;;;;;;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;D;B;1;C;A;B;B;A;A;A;A;B;A;B;A;A;B;A;A;B;A;A;A;A;C
170003333649;2017;4;F;1;3;1;1;4;1;;0;;;;;;;;2411205;Santa Cruz;24;RN;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;F;C;D;4;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
170003333650;2017;11;F;1;2;1;1;10;1;;0;;;;;;;;3530607;Mogi das Cruzes;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;C;B;B;4;E;A;B;C;B;A;B;A;B;A;A;A;A;B;B;A;E;B;A;B;A;A
170003333651;2017;11;F;1;3;1;1;11;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;1;1;0;;397;402;;;543.6;470.1;;;ADADEDECEBADEDEBAABBEDECADECDCEAEACABBABABACA;CDEDB99999CAACEECEAECCDDAABAEBBDADCABDBBEBDEADBBAE;;0;;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;;1;120;100;80;80;100;480;B;B;B;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001664924;2017;4;M;1;1;1;1;2;1;;0;;;;;;;;5006309;Paranaíba;50;MS;1;1;1;1;392;397;402;404;535.7;527.8;536.4;514.5;BCBEADCCEAADBAADABDEDBADDCECAEBDCBAEBEEBDCDAB;DAAECBADBCADDCAABDCADACEBECECABBACADEBAAABDAA;DDEEA99999CEBEAEDEADCEBDACBAEACDB*EBBEDAADDADBCCBE;CBCDEABACDACEABACDABDBABCAEDADAACEBDACBDACEDB;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;160;120;120;120;120;640;E;E;C;D;4;D;A;B;E;A;B;B;A;B;A;B;A;A;E;B;A;D;A;B;B;A;C
170003333652;2017;11;M;1;2;1;1;1;1;;0;;;;;;;;2611606;Recife;26;PE;1;1;1;1;392;395;399;404;561.5;629.7;557.9;492.6;BACBDCADEEAEBEEDEABDECCBDBEBCEADBAAAADCBDEEAD;CDBEBADEEEAABADDEEAEDDBEDAECBEEBAECBDCBACCEAC;ADEDE99999BDDEDBBDCECDAEEADEBBDBBACEADBEEACEEEEDED;BCCBCEAEBBABDADADCEBDECDEEADEAEBDECACADBECADB;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;120;120;120;140;80;580;E;F;F;F;3;C;A;B;D;B;A;B;B;B;B;A;A;A;A;A;A;D;B;B;B;A;A
170003333653;2017;14;M;1;3;1;1;2;1;;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;393;396;400;406;567;589.8;529.7;391;BECBADAEEDA*BBBBEACCDBA*DCEECEEAEEEAEDCCBEDAC;CACBEAEAEEDBCABACCCECACACDBBDBABAECAAADBCDCCB;99999BEBABDEEBCDEEAACAADEEBEADECDDDADDBAABBEEADBCC;ECEECBCABDDCEEAECBBCDEACEECCACDBDABEDADCDECBB;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;100;60;60;60;80;360;B;B;B;F;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170003333654;2017;8;M;1;3;1;1;3;1;;0;;;;;;;;2303709;Caucaia;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;C;B;B;1;D;A;B;B;A;B;A;A;A;A;B;A;A;A;A;A;B;A;A;A;A;A
170003333655;2017;5;F;1;1;1;1;2;1;;0;;;;;;;;4106902;Curitiba;41;PR;1;1;1;1;391;398;401;403;572.2;562.8;549.1;532.9;ACECAADACCEABDECDECAEBACACDABECBADCCEEABDEEAD;ECEBEBBDBEDACDDDBAAEDEBEBACCCEAEAABDBDECAEBBA;DBDBC99999DCAEDADDBBEBEDEACADBCDCABBDCDBEBCCBEDBEA;BDAADABACDCBDCEAADABBADABDCDBCBCABDACBBDEDEEB;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;120;120;120;140;120;620;E;E;B;B;3;G;A;B;C;A;A;B;B;B;A;B;A;A;C;B;A;D;B;B;B;A;A
170003333656;2017;13;F;1;3;1;1;11;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;F;B;1;A;A;B;A;A;A;B;B;B;A;B;A;A;B;A;A;B;A;B;B;A;A
170001664925;2017;5;M;1;2;1;1;2;1;;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;393;398;401;406;480.5;528.7;519.1;412.9;DABDDDBEEDBCAADAEDEDCCADCBDAEAECDBCCCDEEADCCD;EBBADABBBCDABBEEAABEEAEADDCCACBECDEBEDACBBBBA;ACECC99999ECCCCAAEDCEABDBCEBDAABCDBBAEEBEBCADECBEC;DADDBECDEDDDAECEBEBABACBDEACBDBBDBECBEADEDECB;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;160;140;140;160;140;740;H;E;F;C;3;D;A;B;C;A;A;B;B;B;A;A;A;A;B;A;B;D;B;B;B;A;A
170003333657;2017;12;F;2;3;1;1;11;1;;0;;;;;;;;2910800;Feira de Santana;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;B;C;2;C;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;C;A;B;B;A;A
170003333658;2017;12;F;2;2;1;1;11;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;E;B;2;D;A;B;B;B;A;B;A;A;A;B;A;A;B;A;B;B;A;B;B;A;A
170003333659;2017;2;M;1;1;1;1;1;1;;0;;;;;;;;4108601;Goioerê;41;PR;1;1;1;1;394;398;401;405;566.7;632.9;529.1;677.3;CECDDDBECDBAAEDBBCCABCADEDDADEDBEDCCBDEEDBEBB;DAEBEABABBEACDEDCADEDCAAACEAEEDEEDBEEBAECDBCE;99999CDCDEDCEAEAEDDBBEECEADAEBDDDABBDCBAEEBDACADCE;ADDECBBBEDBCEDCEEBBDCBCACCDBDBCCEAEEEBDAEDDEB;1;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;120;160;160;160;720;E;G;D;D;3;G;B;C;E;A;B;B;A;B;A;B;A;A;C;A;A;D;B;B;B;A;D
170003333660;2017;5;F;1;1;1;1;3;1;;0;;;;;;;;4113700;Londrina;41;PR;1;1;1;1;393;398;401;406;655.9;680.9;606.5;692.2;CCBACDBEADEAEDDABDBDCBACEEBEDBEBDBEACDABBECAC;AACBEABABCDACDEECABBDCCAECDEECACDDBABBACCDBED;DEDBD99999ECABDEDDDBBDEDCAEACADCCABBCDDAEBCAABDAED;EEAACDDDBECBCDABBECBCBBDCABEDDEDCDAEBBEEBBECB;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;160;160;160;140;160;780;E;G;D;D;4;L;A;D;D;B;A;B;B;B;A;B;A;A;C;B;A;E;B;C;B;A;D
170003333661;2017;9;F;1;1;1;1;2;1;;0;;;;;;;;3546405;Santa Cruz do Rio Pardo;35;SP;1;1;1;1;392;397;402;404;502.6;545.2;522.1;622;ABBDDCADEABCAECBDCCECBACABDADCBBDADEBCABDCEDA;AACEBBDCBCAAEAAABABBABACBECDCDCADBCBBCCBABCEC;CDEDE99999BEEEAEAEACCBBBEDBDEAEBAADDBCAACDBCDAACAB;CBCCEEBBCCACEADADADBCEADDDBBCBBEDACACEEDDBACD;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;100;80;80;100;0;360;D;B;C;B;2;E;A;B;D;A;B;B;B;B;A;B;A;A;B;A;A;C;A;A;A;A;A
170003333662;2017;11;M;1;4;1;1;10;1;;0;;;;;;;;3301009;Campos dos Goytacazes;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;1;C;A;C;C;A;B;B;A;B;A;A;A;A;B;A;B;B;A;B;B;A;A
170003333664;2017;9;M;2;2;1;1;2;1;;0;;;;;;;;5208707;Goiânia;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;B;B;B;2;B;A;B;B;A;B;B;A;A;A;B;A;A;B;B;A;C;B;B;B;A;A
170003333663;2017;3;F;0;3;1;1;1;1;;0;;;;;;;;3549805;São José do Rio Preto;35;SP;1;1;1;1;393;398;401;406;454.9;415.1;497.9;410.5;DABAABDBCEDEBBDBCDABBDEBCACCBDAEAAEABBABBCDCA;CEBDEACBDACBEDBAECCBDCEDDEBAAACDEDBCCADABEBCA;BDCEB99999ECBBAAEDDAEBEEBEDBBBCBBBCBEECAEABADABBEB;BECEBDCBAEBCADDCABBCCAADCEBDEBCCCBADBECCACECA;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;6;0;0;0;0;0;0;F;E;E;B;4;C;A;B;D;B;A;B;B;B;A;A;A;A;B;A;A;D;B;A;B;A;A
170001663921;2017;14;M;2;1;1;1;11;1;;0;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;394;398;401;405;606.5;656.4;593.2;528.2;BEBBEBDAACAEAEBADADBBCAAEDEABABADECBBBCADDE*E;AEEBEDBABEDACBAECADEDCCBECCCECDADDBCEBAECDBED;DEDBD99999ECABEAEEDEDDEDAAEADBAAEBBBEECAEBCAAEDBED;EEEBDCDCECEADCABBBBCDDCDAECACDECADDEEDAEBACDE;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;120;100;100;60;500;C;C;F;F;4;I;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;D;B;B;B;A;B
170003333665;2017;5;M;1;3;1;1;2;1;;0;;;;;;;;2303709;Caucaia;23;CE;1;1;1;1;393;397;402;406;491.5;607.2;498.9;651.8;CDADBADEBAADCAACCADEEDEDBEBADBBDCAEEAAABBCABE;ACAEBCDBDAADEEAADDDEBCDCBACDCCAADDAEDBEEDBDDC;99999ADCDCEBEAAEBADDCEBDBDBAEDBDAABBCEADDBDBABCBCE;EEAACECABEACABABBCBDAEBAAABABEEBDCCEABAABABAB;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;120;140;120;60;40;480;D;D;C;C;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
170001665493;2017;2;M;1;1;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;394;396;400;405;570.1;462.2;512.1;399.6;AECDCBADAADBCAEBCCBABDDCECEDDECAEAAEBBDADBABB;DBABAADCECDBEBCBCBDACEDEDBBAADEECABBAEAECEBEC;CBDEA99999BABBCCECBAAAAACDECADEAEBDCBAABEDBECADBEC;CCEEDADCDBEBBAAAECCCEBEACDABEDDDDCBEACBEEDBCA;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;80;120;100;80;80;460;B;E;C;B;4;E;A;B;B;A;A;B;A;B;A;B;A;B;B;A;A;C;B;A;A;B;A
170001665494;2017;13;F;1;3;1;1;11;1;;0;;;;;;;;1100304;Vilhena;11;RO;1;1;1;1;391;398;401;403;582.9;558.9;510.9;428.1;CDCBAEBEBACDBCDABEADBBAEACBDBCDCDBACBCADAECAD;ADCEDABBDAEABDCECADEBCABECBCADADCBBDEACACDACD;99999BEACBECDACAEBDAEBEBDEBBABCDCDABCCDADBCABAEBEA;CBDACCEACEBACAABCBAACDCBADCDACCDBADACACBDBCAC;1;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;120;120;120;120;120;600;A;B;A;A;2;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001664252;2017;5;M;1;2;1;1;2;1;;0;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;391;437;441;403;675.3;660.2;625.1;781;CEECBABABBECBCBCBEECEDABAAEAAEECDBCCCACDEEABE;CCACBEEDCBCDACABCABCAADCDCEBECCCAABAAEACEAAEB;CABAB99999BDACCDBEECAACEDBACDDECDECEDBABEEAECADAAA;EDBCEBBBBEBCECBDDDABCCADCDECBECABAEACBBBCCEBC;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;CCACAEEDCBCDACABCABCAABCDCCBEDCCAABAAEADEAACB;CABABBDEBCBDACCDCEECCACEDBAADDECDAAEDBABEEAEBADAAA;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;160;200;180;200;180;920;H;F;F;E;2;J;A;D;D;A;A;C;B;B;A;B;A;A;E;B;B;D;B;C;B;A;D
170001664253;2017;4;F;1;3;1;1;2;1;;0;;;;;;;;2917508;Jacobina;29;BA;1;1;1;1;392;396;400;404;453.8;596.6;525.2;645.5;DADDBDADBACBBCABAECEDAACCADBBECEDACDCDCCBDACA;CCCCEEEBECEDABDACCDBCBDCCBBEDEABABBCAEDEEDABA;EDECC99999BCEBEBEEACECDBCDBEAECDDDDABABBCABCBEDBEB;AEBCBECCDCABECBAEABBDEABCDBCBEDEABECCAEDBBCBB;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;100;120;120;120;140;600;H;H;D;E;4;K;D;E;E;C;A;C;B;B;B;B;A;A;E;B;A;E;B;A;B;A;D
170001665495;2017;5;F;1;1;1;1;3;1;;0;;;;;;;;2208007;Picos;22;PI;1;1;1;1;393;397;402;406;567.5;465.2;370.7;533.9;CAABBBAEACDECEADDDBDDDEEBDBEEBCBEEEBABCBBBBBA;ADAAEBCCCCBABDABCBBDCAEAEBBCCDABDBBBDCEBEBBDC;99999CDDDDBECCACBCCEABCDEEDCBABDBCDBEEBACCBCAACEBB;CEAECACABDCDBEDEDDEADEACAABDBBCDEDBCDBCDDCCDD;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;140;120;140;160;160;720;B;B;A;A;4;B;A;B;D;A;B;B;A;A;A;A;A;A;C;B;A;C;A;B;A;A;A
170001665496;2017;3;F;1;3;1;2;0;3;1;0;1501402;Belém;15;PA;4;1;1;1501402;Belém;15;PA;1;1;1;1;391;397;402;403;531.1;593.6;516.8;481.7;AEADADDACBEECCDEEDEDBBEAADEAEDBCDABACEACBEBDC;DEBBAEBDEAAAEEABCDBABACBBACAECAAEADBDBEDABACC;99999EDCEDBDBAEEAEDDEDBBDDBAEAAABCBBBAACABEDABCBBE;BBDBDCAEACECECCDEDABCCECDDEDCCCDAABACECDCCABB;1;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;120;120;100;120;60;520;E;F;D;D;9;I;D;D;D;C;A;B;A;B;A;B;A;A;C;B;B;E;A;C;B;B;D
170001665497;2017;12;M;1;0;1;1;11;1;;0;;;;;;;;2924009;Paulo Afonso;29;BA;0;1;1;0;;396;400;;;664.8;568.2;;;CDCAEEEDEBDBEABAECBA.BDCCDBABEABABEDBADEDDBEC;EEEAD99999DCEBEAEBDEDABDCCBBADBCEDDDBDABDCCBBADB.D;;0;;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;;1;120;120;140;120;60;560;E;B;B;F;2;J;A;B;D;A;A;B;B;B;A;B;A;B;D;B;A;E;B;B;B;A;A
170001665499;2017;12;M;1;3;1;1;11;1;;0;;;;;;;;2611606;Recife;26;PE;1;1;1;1;394;397;402;405;596.3;576;612.8;473.3;DECDEEECCBECCEACBCDDAECAEBEEBEDBEABAEACAABECB;EABACDDDECBEEDABDDBAAADEBDECCECBDADEDBADAEACA;DDBDE99999CEBADEDEBDAEBBCABEDABEAAAECBAAEDEDCBCDAE;CADEDADCDBAADCBBECBEEAABADBAECCBBCEDCACAEDBDB;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;100;120;100;80;520;H;H;F;F;1;C;A;B;B;A;A;B;A;A;A;B;A;A;A;A;A;B;A;B;A;A;A
170001665498;2017;12;F;1;1;1;1;11;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;392;396;400;404;557.2;576.4;557.6;499.9;DEBEAAAEEEDCBADCDCCEDDACCCBBAEDEECEEBAEBDAAAA;DACABABAEBADAADAECBEDBDCDDAED.ABEBCAAAAEEDAEC;99999BDECEADEBDBEDAECAEACDBAABECCDDAAEABCDBEBABBEE;CAEEE*BEDABBACBCEBBADEAAAAACBCBCDAEBCCCAAECCD;1;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;6;0;0;0;0;0;0;B;B;B;B;3;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;B;B;B;B;A;A
